"id","attrition_flag","customer_age","gender","education_level","income_category","total_relationship_count","months_inactive_12_mon","credit_limit","total_revolving_bal","total_amt_chng_q4_q1","total_trans_amt","total_trans_ct","total_ct_chng_q4_q1","avg_utilization_ratio"
4758,0,53,"M","Graduate","$120K +",6,3,5882,2335,0.579,1380,30,0.667,0.397
4826,1,49,"F","Uneducated","Unknown",4,2,3855,211,0.485,1724,34,0.308,0.055
9604,0,47,"F","College","Less than $40K",5,4,3300,2517,0.94,3784,55,1.115,0.763
5973,0,35,"F","Unknown","Less than $40K",4,2,1511,864,0.712,4823,64,0.829,0.572
1764,0,43,"M","Uneducated","$120K +",1,1,34516,1742,0.661,7360,82,0.745,0.05
2550,0,40,"F","High School","Less than $40K",4,5,1762,1224,0.815,4899,87,0.812,0.695
3612,0,35,"M","Unknown","$60K - $80K",6,3,6053,2001,0.743,2208,59,0.595,0.331
9457,0,45,"F","Post-Graduate","Less than $40K",6,3,2192,1464,0.66,4905,89,0.978,0.668
164,0,37,"M","Graduate","$80K - $120K",3,2,25187,2209,0.799,16606,96,0.778,0.088
4282,0,48,"F","Graduate","Unknown",2,3,7791,1472,0.979,13945,107,0.754,0.189
2107,1,26,"F","High School","Unknown",1,2,6152,0,0.391,968,23,0.533,0
9228,1,55,"F","College","Less than $40K",3,5,2114,546,0.619,2578,42,0.75,0.258
5885,0,45,"F","Graduate","Less than $40K",5,4,2480,1890,0.652,4114,66,0.737,0.762
9671,0,48,"M","Uneducated","$60K - $80K",1,1,15524,1148,0.829,13819,106,0.71,0.074
7862,0,49,"M","Graduate","$60K - $80K",5,2,15942,0,0.723,1742,41,0.323,0
8122,0,58,"F","Uneducated","Less than $40K",3,3,2210,1624,0.627,1287,37,0.48,0.735
5093,0,58,"F","Doctorate","Less than $40K",4,2,1438.3,801,0.595,4223,60,0.579,0.557
3112,0,52,"M","Graduate","$60K - $80K",5,2,2801,2467,0.701,4926,90,0.731,0.881
1512,1,34,"F","Graduate","Less than $40K",6,3,15487,1847,0.943,7031,67,0.811,0.119
8038,0,35,"M","Post-Graduate","$40K - $60K",3,1,2256,775,0.879,1749,33,0.435,0.344
7586,0,48,"F","Graduate","$40K - $60K",5,3,18965,2262,0.592,3066,69,0.816,0.119
1671,0,48,"F","Uneducated","Less than $40K",1,3,1843,1802,0.762,5199,73,0.738,0.978
1199,1,49,"F","Unknown","Unknown",6,3,2672,0,1.038,2576,39,0.5,0
7195,0,56,"M","Graduate","$60K - $80K",3,3,20501,561,0.779,15162,99,0.678,0.027
388,0,51,"M","College","$120K +",6,2,23742,0,0.769,3783,57,0.676,0
4861,0,65,"M","Graduate","Less than $40K",3,3,3422,0,0.929,1973,59,0.686,0
6604,0,50,"F","Graduate","Less than $40K",4,2,1438.3,0,0.851,4765,71,1.088,0
8162,0,49,"F","Doctorate","$40K - $60K",3,3,1438.3,0,0.718,4052,65,0.757,0
193,0,46,"F","High School","Less than $40K",2,1,1515,0,0.819,3894,60,0.818,0
2530,0,59,"M","Unknown","$40K - $60K",3,4,3808,713,0.787,4845,88,0.63,0.187
1203,0,58,"F","Graduate","$40K - $60K",4,3,5386,0,0.777,4846,84,0.68,0
2237,0,38,"M","Graduate","$80K - $120K",5,3,7535,2517,0.813,1655,41,0.577,0.334
1004,0,44,"F","Unknown","Less than $40K",5,1,4852,1777,0.667,1775,55,1.037,0.366
4789,0,51,"F","Graduate","Less than $40K",4,3,4970,1591,0.738,5023,78,0.733,0.32
4224,0,41,"F","College","Unknown",3,1,1438.3,0,0.841,4539,90,0.765,0
4471,0,64,"F","Uneducated","Less than $40K",3,1,7112,1358,0.553,4951,73,0.587,0.191
3353,0,32,"M","Uneducated","$60K - $80K",4,3,8186,0,0.737,2411,67,0.426,0
6429,1,31,"M","Graduate","Less than $40K",3,2,6911,2517,0.934,8123,71,0.732,0.364
4510,1,52,"F","Doctorate","Less than $40K",4,3,4353,1489,0.945,9226,85,1.073,0.342
4563,0,52,"F","College","Less than $40K",6,3,2035,1343,0.835,4643,86,0.686,0.66
6966,0,33,"F","Post-Graduate","Unknown",5,3,4134,1130,1.222,2475,52,0.926,0.273
6046,0,42,"F","College","Unknown",3,2,34516,919,0.919,3415,79,0.756,0.027
3980,0,49,"F","Graduate","Less than $40K",4,2,2712,1686,0.791,4678,74,0.644,0.622
4178,0,37,"M","Doctorate","$120K +",2,1,2360,1204,0.539,3696,82,0.822,0.51
1185,0,34,"M","Uneducated","$80K - $120K",6,3,9131,916,0.863,1893,36,0.565,0.1
6285,0,46,"M","College","$80K - $120K",3,3,34516,1278,0.51,4699,73,0.622,0.037
3862,0,40,"F","Uneducated","Less than $40K",3,2,2708,0,0.572,4277,90,0.636,0
9145,0,44,"F","Post-Graduate","Less than $40K",4,1,2295,1250,0.912,3834,69,0.643,0.545
7237,0,51,"M","Graduate","$120K +",2,3,34516,2417,0.947,13021,117,0.625,0.07
186,1,54,"F","College","Unknown",1,3,8827,0,0.782,2643,50,0.515,0
5855,0,54,"M","College","$80K - $120K",4,1,9642,2517,0.614,1401,35,0.458,0.261
6803,0,42,"F","High School","Less than $40K",2,3,15433,0,0.865,966,22,1.2,0
4945,0,44,"F","College","$40K - $60K",3,1,3256,1013,0.988,5079,81,0.841,0.311
3099,0,47,"F","High School","Less than $40K",6,1,2946,2338,0.58,4717,70,0.628,0.794
8803,0,54,"M","Graduate","Less than $40K",4,4,2702,2517,1.019,1658,32,1.462,0.932
8579,1,42,"F","High School","$40K - $60K",1,3,4527,0,0.801,2441,37,0.37,0
7199,0,46,"M","Unknown","$120K +",3,2,3132,1466,0.689,3612,59,0.595,0.468
4359,0,55,"M","Unknown","$60K - $80K",2,2,18980,2517,0.655,8295,113,0.687,0.133
9842,0,55,"M","Uneducated","$120K +",5,2,30967,817,0.378,1473,35,0.522,0.026
9960,1,64,"M","Graduate","Less than $40K",2,3,3570,2517,0.69,3289,47,0.958,0.705
300,0,44,"F","Uneducated","Less than $40K",5,3,3075,2517,0.922,3534,53,0.71,0.819
4785,0,55,"M","Graduate","$60K - $80K",4,2,4666,1275,0.397,1281,28,0.75,0.273
8861,0,42,"M","College","$40K - $60K",1,3,2437,1718,0.608,8028,77,0.54,0.705
3493,1,37,"M","College","$60K - $80K",2,3,3100,2517,0.35,694,12,0.2,0.812
4104,0,32,"M","High School","$60K - $80K",4,2,2999,0,0.812,3018,80,0.778,0
2889,0,34,"M","Graduate","$60K - $80K",5,2,19900,1581,0.838,3948,96,0.846,0.079
2629,0,47,"F","Unknown","Less than $40K",6,2,2915,2422,0.576,4037,83,0.766,0.831
1899,0,55,"M","Graduate","$60K - $80K",3,1,5668,2517,0.704,3382,56,0.931,0.444
4526,1,45,"F","Post-Graduate","Less than $40K",1,3,4477,2517,1.022,4996,55,0.486,0.562
2980,0,47,"F","High School","Less than $40K",3,2,3035,0,1.222,3847,63,0.658,0
8625,0,52,"F","Unknown","Less than $40K",4,2,1554,926,0.785,4997,79,0.927,0.596
4915,0,49,"F","Graduate","Less than $40K",6,2,5153,1378,0.744,4274,81,0.723,0.267
9213,0,39,"F","Graduate","Unknown",1,3,1811,0,0.835,4934,70,0.628,0
1926,1,49,"F","Uneducated","Less than $40K",4,2,1522,0,0.482,2241,36,0.8,0
3725,0,58,"F","High School","Unknown",5,4,34516,1864,0.664,3595,52,0.733,0.054
8220,0,45,"F","High School","Less than $40K",3,3,9977,2088,0.65,3530,61,0.743,0.209
9899,0,53,"F","Graduate","Less than $40K",5,1,2708,2271,0.61,4812,83,0.766,0.839
1510,0,48,"M","Doctorate","$60K - $80K",3,2,10033,0,0.644,4106,78,0.902,0
5467,0,46,"M","Graduate","$80K - $120K",4,3,18325,723,0.815,1517,33,0.65,0.039
6422,0,37,"F","College","Less than $40K",4,2,1438.3,687,0.778,4621,73,1.147,0.478
8544,0,49,"M","Uneducated","$80K - $120K",1,5,20734,2517,0.888,8888,103,0.717,0.121
3098,0,55,"M","College","$80K - $120K",3,2,26101,614,0.397,1472,48,0.412,0.024
1028,0,34,"M","High School","$120K +",3,2,23959,2517,0.926,1870,45,0.667,0.105
3126,0,50,"M","Uneducated","$60K - $80K",1,3,14217,1816,0.978,15554,99,0.678,0.128
1861,0,43,"M","College","$80K - $120K",4,1,32733,1448,0.655,3452,54,0.862,0.044
4355,0,56,"F","College","Less than $40K",4,1,2763,2517,0.938,1246,31,0.824,0.911
5479,1,39,"M","High School","$120K +",1,3,1726,1476,0.371,1804,34,0.259,0.855
8610,1,51,"F","Graduate","Unknown",2,3,7551,0,0.894,2977,46,0.394,0
6430,1,41,"M","High School","$40K - $60K",4,3,1639,0,0.481,2242,44,0.571,0
3105,1,53,"M","Graduate","$80K - $120K",3,3,30271,1406,1.336,3231,47,0.306,0.046
8777,0,52,"F","Graduate","Less than $40K",2,1,2166,1458,0.712,8215,109,0.535,0.673
8404,0,49,"M","Unknown","$120K +",4,2,19763,2517,0.664,1414,35,0.25,0.127
7222,0,53,"M","High School","$60K - $80K",3,1,2480,1351,0.522,1359,36,0.565,0.545
5025,0,40,"F","Unknown","Less than $40K",2,2,3569,1054,0.775,7963,85,0.574,0.295
3881,0,61,"F","Doctorate","$40K - $60K",4,2,8633,2517,0.681,2066,51,0.457,0.292
7851,0,53,"F","Doctorate","Less than $40K",4,3,2267,1469,0.716,3709,64,0.684,0.648
5448,1,40,"M","High School","$60K - $80K",3,2,6813,2332,0.58,2634,51,0.378,0.342
727,0,50,"M","Graduate","$120K +",4,2,34516,2253,1.032,16692,131,0.795,0.065
7825,0,37,"M","Unknown","$60K - $80K",3,1,11894,816,1.561,2438,45,0.607,0.069
9093,0,44,"M","High School","$60K - $80K",4,3,22919,1368,0.942,3752,71,0.919,0.06
3491,0,46,"M","High School","$80K - $120K",4,2,4964,2316,0.793,3279,66,0.941,0.467
3264,1,34,"F","Uneducated","Less than $40K",1,2,3074,0,0.718,2721,54,0.688,0
8324,0,44,"M","Unknown","$60K - $80K",3,1,10998,1586,0.907,2237,33,0.435,0.144
10011,0,35,"M","Graduate","$40K - $60K",3,1,8969,1226,0.84,2568,59,0.735,0.137
5959,0,54,"F","College","Less than $40K",3,2,4166,989,0.967,4584,70,1.258,0.237
4201,0,40,"M","Unknown","$120K +",6,4,20056,1602,0.466,1687,46,0.533,0.08
4799,0,51,"F","High School","Less than $40K",3,2,9930,0,0.731,1276,21,1.333,0
9393,0,57,"F","Graduate","Less than $40K",4,2,6347,1594,0.896,1771,37,0.762,0.251
9391,0,42,"M","College","$60K - $80K",1,3,1438.3,0,0.887,4246,83,0.804,0
5606,1,30,"M","Graduate","Less than $40K",1,1,10017,726,0.924,9299,68,0.619,0.072
1442,0,52,"F","College","Less than $40K",4,2,1438.3,0,0.744,4737,80,0.818,0
6854,0,47,"F","Unknown","Less than $40K",5,1,2950,2000,0.882,4742,79,0.837,0.678
4641,0,46,"M","Uneducated","$60K - $80K",1,1,8396,604,0.827,8329,101,0.656,0.072
8616,0,43,"F","Uneducated","Less than $40K",3,2,3161,2424,0.617,4307,66,0.784,0.767
3897,0,63,"F","Unknown","Less than $40K",4,2,2420,1912,1.256,1730,36,0.565,0.79
1981,1,26,"M","High School","$40K - $60K",3,1,3324,0,0.537,982,22,0.692,0
5888,1,53,"F","Unknown","Less than $40K",3,3,2819,0,0.4,2128,39,0.444,0
6813,0,47,"M","Graduate","$80K - $120K",3,3,34516,760,0.407,3756,67,0.558,0.022
7185,0,32,"M","Uneducated","$80K - $120K",2,2,3371,1530,0.828,13432,118,0.815,0.454
3520,0,55,"M","Doctorate","$60K - $80K",3,4,16427,1682,0.631,1579,36,1.118,0.102
2688,1,54,"F","Graduate","$40K - $60K",6,4,1632,351,0.721,2532,43,0.483,0.215
9225,1,42,"M","Unknown","$60K - $80K",2,3,4963,0,0.637,2335,40,0.429,0
3379,0,46,"M","High School","$60K - $80K",3,3,7478,1775,0.54,4042,79,0.491,0.237
743,0,47,"M","Unknown","$80K - $120K",3,3,5589,1430,0.632,1570,31,0.722,0.256
9146,1,54,"F","Uneducated","Less than $40K",3,6,2247,0,0.641,2615,37,0.423,0
6695,0,53,"F","College","Less than $40K",4,2,2154,930,2.121,1439,26,1.364,0.432
6449,0,40,"M","Graduate","$80K - $120K",5,1,2478,2031,1.284,1558,31,0.938,0.82
3768,0,54,"F","High School","Less than $40K",3,5,2474,1539,0.649,4884,80,0.509,0.622
9186,0,53,"M","Graduate","$80K - $120K",3,3,16033,560,0.963,1158,31,1.067,0.035
2653,0,55,"M","Graduate","$120K +",4,2,34516,1478,0.967,1308,41,0.414,0.043
4822,0,42,"F","College","Unknown",3,3,7102,0,0.599,4083,68,0.744,0
2879,0,45,"F","Unknown","$40K - $60K",1,1,2032,1195,0.642,4479,80,0.667,0.588
4527,0,33,"M","Graduate","$80K - $120K",4,2,22399,1431,1.019,2390,62,0.722,0.064
966,1,54,"F","Post-Graduate","Less than $40K",3,6,1638,0,0.163,1702,36,0.125,0
9528,0,63,"F","College","$40K - $60K",6,1,3118,1528,0.604,1291,24,0.6,0.49
8101,0,34,"F","College","Less than $40K",3,3,2164,1176,0.835,5075,71,0.868,0.543
8683,0,36,"M","Uneducated","$60K - $80K",6,3,2224,1772,0.81,2004,44,0.419,0.797
3663,0,54,"F","Graduate","Less than $40K",3,2,2930,2266,0.734,4752,72,1.323,0.773
3034,0,37,"F","Graduate","$40K - $60K",4,3,2407,1552,0.62,4983,86,0.755,0.645
6479,0,51,"F","High School","$40K - $60K",5,3,8346,1452,1.194,4141,79,0.612,0.174
8408,1,33,"M","Graduate","$60K - $80K",4,3,1819,725,0.737,2254,45,0.406,0.399
512,0,44,"M","Graduate","$40K - $60K",6,3,6327,0,0.666,3653,77,0.674,0
1726,0,62,"M","Unknown","Less than $40K",3,2,3653,1769,0.825,4423,67,0.763,0.484
9844,0,37,"M","High School","$60K - $80K",6,3,10320,1799,0.75,1754,45,0.5,0.174
9389,0,52,"M","Uneducated","$80K - $120K",6,4,5395,2084,0.798,4689,69,0.725,0.386
9149,0,50,"F","High School","Less than $40K",3,3,1438.3,663,0.384,2987,73,0.622,0.461
5844,1,57,"M","Unknown","$120K +",1,2,24379,1116,0.62,2836,41,0.281,0.046
2083,0,44,"M","Post-Graduate","$40K - $60K",1,1,12552,1405,0.702,15508,95,0.792,0.112
2466,0,55,"M","High School","$60K - $80K",4,3,7231,2381,0.996,1421,23,1.3,0.329
6038,0,45,"F","College","Unknown",3,3,5999,658,0.638,4283,69,0.605,0.11
7125,0,34,"F","Graduate","Less than $40K",6,2,3663,1853,0.963,1826,35,1.059,0.506
7535,0,52,"F","Graduate","Less than $40K",3,2,13109,1375,0.742,3563,73,0.553,0.105
7455,0,51,"F","Uneducated","Unknown",6,2,3553,0,0.844,4923,89,0.648,0
808,0,52,"M","High School","$60K - $80K",5,3,7567,1173,0.541,1435,32,0.6,0.155
748,0,41,"M","High School","$80K - $120K",2,1,13818,609,0.787,13209,101,0.656,0.044
2331,0,47,"F","Graduate","$40K - $60K",5,2,2255,1733,0.903,4772,83,0.729,0.769
86,0,44,"M","Unknown","$60K - $80K",4,3,5175,0,0.72,14304,99,0.768,0
8223,0,50,"M","High School","$80K - $120K",4,2,1687,992,0.721,4342,82,0.783,0.588
10125,0,49,"F","Graduate","Unknown",5,1,8162,1704,0.819,4334,80,0.739,0.209
4693,0,56,"F","High School","$40K - $60K",1,3,6380,2517,0.706,13945,97,1.064,0.395
915,0,48,"M","College","$60K - $80K",3,3,11959,1665,0.675,1191,40,0.481,0.139
8017,0,43,"M","High School","$60K - $80K",1,2,13165,1255,0.81,8126,95,0.667,0.095
1845,0,43,"M","Unknown","$40K - $60K",6,1,9662,817,0.679,3817,70,0.489,0.085
107,0,49,"M","High School","$80K - $120K",4,3,31302,1953,0.875,1564,35,2.182,0.062
2364,1,50,"M","High School","$80K - $120K",5,3,34516,2292,0.876,8045,71,0.868,0.066
2199,0,55,"F","Graduate","Unknown",2,3,21046,1631,0.731,7653,95,0.638,0.077
9500,0,45,"M","College","$60K - $80K",6,2,3035,1498,0.903,4275,67,0.675,0.494
4009,0,42,"F","High School","Less than $40K",3,5,3964,1218,0.593,4580,75,1.419,0.307
3418,0,54,"M","Graduate","$40K - $60K",4,3,2706,2517,0.506,1682,39,0.625,0.93
8149,0,43,"F","College","Less than $40K",6,4,1477,0,0.756,4802,82,0.864,0
2043,0,39,"F","Unknown","$40K - $60K",5,3,23981,1696,0.837,8646,97,0.902,0.071
9532,0,50,"F","High School","Less than $40K",1,3,13384,0,0.696,4773,77,0.674,0
6137,0,44,"F","High School","$40K - $60K",2,2,7244,2031,0.724,7925,90,0.5,0.28
1261,0,43,"F","Unknown","Less than $40K",4,1,3327,2517,0.793,4901,88,0.913,0.757
1118,0,38,"F","High School","$40K - $60K",1,1,5559,1600,0.716,5344,82,0.864,0.288
6183,0,47,"M","High School","$80K - $120K",3,3,12945,1582,0.496,3369,59,0.788,0.122
8134,0,46,"F","High School","Unknown",3,1,4163,0,0.743,4763,76,0.854,0
4832,0,30,"F","Uneducated","Unknown",5,2,4016,917,1.246,2572,35,0.591,0.228
7802,0,41,"F","Unknown","Less than $40K",2,3,2470,1566,0.811,5011,61,0.743,0.634
7278,0,34,"M","High School","$120K +",3,3,6259,1063,0.668,1836,50,0.515,0.17
6336,0,34,"M","Graduate","$60K - $80K",4,3,5175,977,1.705,2405,49,0.885,0.189
5630,0,42,"M","Graduate","$80K - $120K",5,3,6779,1359,0.737,3434,65,0.512,0.2
452,0,42,"F","Graduate","$40K - $60K",6,2,3376,1661,0.618,4629,75,0.923,0.492
4652,0,50,"M","College","$40K - $60K",3,1,2800,1338,0.818,4869,90,0.8,0.478
3720,0,37,"M","Uneducated","$80K - $120K",6,1,3127,2378,0.862,2292,49,0.441,0.76
8068,0,60,"M","Uneducated","$60K - $80K",1,2,3618,972,0.578,4228,63,0.465,0.269
5213,0,49,"F","Uneducated","$40K - $60K",6,2,8900,1700,0.906,4710,70,0.556,0.191
9646,0,42,"M","Graduate","$80K - $120K",1,3,29738,2370,0.806,14270,97,0.902,0.08
412,0,39,"M","Unknown","$80K - $120K",3,1,34516,2017,0.93,8453,90,0.731,0.058
5033,0,40,"M","High School","$60K - $80K",4,2,3624,1975,0.708,1469,23,1.091,0.545
9895,0,34,"M","High School","$80K - $120K",4,3,11154,1612,0.633,4339,77,1.026,0.145
7558,0,44,"F","College","Less than $40K",3,3,3228,0,0.747,4524,70,0.667,0
2380,0,59,"M","Unknown","$60K - $80K",6,4,4230,1366,0.63,1480,35,0.458,0.323
8442,0,52,"F","Unknown","Less than $40K",5,2,2155,1219,0.805,4295,77,0.791,0.566
2417,0,34,"M","Post-Graduate","$80K - $120K",3,3,5100,1786,1.06,2375,63,0.575,0.35
3319,1,55,"F","Unknown","Unknown",2,2,34516,1783,0.821,8472,80,0.739,0.052
3965,1,54,"F","High School","Less than $40K",4,3,2223,632,0.665,2538,49,0.581,0.284
5218,0,45,"F","Unknown","Less than $40K",6,1,2051,0,0.989,4355,87,0.977,0
1566,0,40,"F","Uneducated","Less than $40K",2,5,2481,2119,0.801,8097,88,0.63,0.854
91,0,40,"M","Uneducated","$60K - $80K",5,3,23603,0,0.795,1382,31,1.067,0
3665,0,48,"F","High School","Less than $40K",5,4,4170,1384,0.77,4532,94,0.649,0.332
4857,0,51,"M","Uneducated","$120K +",5,2,34516,888,1.299,1959,42,0.909,0.026
8267,0,42,"M","Unknown","$120K +",4,1,34516,1839,0.69,1230,34,0.889,0.053
9712,0,56,"M","Graduate","$80K - $120K",5,3,2078,1696,0.562,4382,82,0.783,0.816
6344,0,38,"M","High School","$40K - $60K",2,3,3581,694,0.673,14637,109,0.787,0.194
4016,0,56,"M","Graduate","$80K - $120K",3,3,12186,1080,0.842,4785,66,0.65,0.089
9297,1,53,"M","Uneducated","$60K - $80K",1,3,13720,0,0.671,1830,36,0.241,0
7758,0,32,"M","Unknown","$40K - $60K",6,2,10060,2322,0.894,2184,63,1.032,0.231
4745,0,33,"M","Unknown","$120K +",4,2,25033,2300,0.716,2529,71,0.578,0.092
9953,1,52,"M","Graduate","$80K - $120K",4,2,15011,2517,0.713,1821,36,0.385,0.168
10030,0,41,"M","High School","$60K - $80K",4,3,3126,1503,0.892,3662,74,0.644,0.481
3771,1,33,"M","Graduate","$80K - $120K",6,3,7140,0,0.401,916,18,0.2,0
8988,0,49,"F","High School","Less than $40K",4,1,2473,1263,0.71,4597,80,0.6,0.511
6412,0,53,"F","College","Less than $40K",4,1,2972,2160,0.956,2552,62,0.676,0.727
9533,0,62,"M","Graduate","Unknown",5,2,3198,2308,0.724,1402,35,0.842,0.722
2184,0,44,"M","College","$60K - $80K",6,3,5005,969,0.727,5066,71,0.821,0.194
5740,0,44,"F","College","Less than $40K",4,1,2096,1711,0.746,3692,68,0.744,0.816
408,0,54,"F","Unknown","Less than $40K",3,2,4170,641,0.815,3669,67,0.595,0.154
8433,0,44,"M","College","$80K - $120K",4,4,22074,0,1.199,4406,80,0.739,0
2299,0,42,"M","Graduate","$60K - $80K",4,1,2596,1210,0.549,4642,78,0.696,0.466
10045,0,38,"M","High School","$60K - $80K",4,3,16565,1200,0.68,16736,99,0.8,0.072
8975,0,31,"F","College","Unknown",2,3,34516,2032,0.82,14544,104,0.705,0.059
8432,0,47,"F","Unknown","Less than $40K",1,2,1778,822,0.68,4189,80,0.667,0.462
9354,0,47,"M","High School","$80K - $120K",4,1,24480,1923,0.505,1416,32,0.778,0.079
8150,1,45,"M","Graduate","$60K - $80K",3,5,1438.3,0,0.676,709,27,0.421,0
8039,0,52,"F","Unknown","Less than $40K",6,3,2622,1549,1.321,1878,30,1.143,0.591
1448,0,32,"M","High School","$40K - $60K",5,1,3172,2055,0.663,1939,36,0.636,0.648
1405,0,32,"M","Graduate","$60K - $80K",1,1,3223,1413,1.009,13648,103,0.635,0.438
7723,0,45,"F","Unknown","Less than $40K",5,3,2329,1465,0.815,4286,86,0.72,0.629
7284,0,60,"F","Unknown","Less than $40K",3,3,6089,1341,0.757,14112,123,0.809,0.22
3407,0,56,"F","Post-Graduate","$40K - $60K",2,1,3005,1660,0.88,4586,72,0.756,0.552
2611,0,45,"F","Graduate","Unknown",4,3,2478,1748,0.643,4353,80,0.667,0.705
122,0,38,"M","College","$80K - $120K",4,1,18226,1847,0.845,1681,43,0.87,0.101
6582,0,40,"F","High School","Less than $40K",5,5,2932,1664,0.612,4795,82,0.708,0.568
10059,0,44,"M","Unknown","$60K - $80K",3,2,33521,928,0.732,4115,66,0.535,0.028
3620,1,49,"M","Uneducated","$80K - $120K",5,4,2509,450,0.654,2239,47,0.621,0.179
157,0,55,"M","Graduate","$40K - $60K",3,3,2205,1337,0.65,1591,38,0.727,0.606
596,0,45,"M","High School","$40K - $60K",1,3,11529,1823,0.727,8135,97,0.702,0.158
7401,0,52,"M","Unknown","$80K - $120K",6,1,15904,1024,0.369,1433,33,0.5,0.064
9936,0,57,"M","Unknown","$120K +",6,2,23848,1967,0.462,1591,43,0.72,0.082
4479,1,44,"F","Unknown","Unknown",3,3,3517,0,0.634,2403,48,0.548,0
1592,1,43,"F","Graduate","Less than $40K",5,2,4075,1986,1.214,2449,27,0.038,0.487
1750,0,37,"M","Doctorate","$120K +",3,3,32056,1887,0.831,2730,68,0.7,0.059
1109,0,36,"F","Uneducated","Unknown",3,1,1954,1179,0.867,3896,67,0.718,0.603
8126,0,47,"M","Graduate","$40K - $60K",5,3,14535,0,0.711,2970,76,0.689,0
1288,0,57,"F","College","Less than $40K",1,1,2063,953,0.868,4304,81,0.761,0.462
8441,1,51,"F","Post-Graduate","Less than $40K",3,3,4281,0,0.447,1723,44,0.375,0
1150,0,44,"F","Doctorate","$40K - $60K",4,3,4210,0,1.224,4248,65,0.857,0
162,0,43,"F","Uneducated","Less than $40K",4,3,2057,1279,0.562,4321,76,0.689,0.622
9043,0,62,"F","Doctorate","$40K - $60K",5,3,6797,1428,0.747,3962,70,0.795,0.21
8279,0,52,"M","High School","$60K - $80K",6,3,4153,0,0.434,1771,41,0.367,0
7923,0,42,"M","Uneducated","$120K +",3,2,6953,1445,0.591,3700,80,0.569,0.208
6129,0,49,"M","High School","$60K - $80K",2,3,2465,1334,0.95,4806,83,0.766,0.541
3830,0,57,"M","Graduate","$120K +",6,3,34516,1417,0.966,4303,77,0.638,0.041
6451,0,49,"M","Doctorate","$40K - $60K",2,2,1915,1545,0.775,3911,80,0.778,0.807
6769,0,41,"M","High School","$120K +",5,4,18232,1140,0.657,4775,84,1.1,0.063
5454,0,43,"F","Uneducated","Less than $40K",2,1,9684,2475,0.697,1400,31,2.1,0.256
7870,0,47,"F","Unknown","Unknown",1,3,5756,860,0.708,5298,72,0.714,0.149
4865,0,39,"F","Graduate","Less than $40K",5,3,6798,918,0.671,3961,69,0.605,0.135
4702,1,38,"M","College","$60K - $80K",5,1,16317,0,0.566,1995,54,0.929,0
7076,0,48,"M","College","Less than $40K",3,1,8795,1318,0.563,4681,74,0.682,0.15
2069,0,57,"M","Post-Graduate","$60K - $80K",2,3,5479,1200,0.798,7960,86,0.458,0.219
5593,0,57,"F","Unknown","Less than $40K",6,1,8801,1421,0.568,1104,31,0.292,0.161
9810,0,43,"F","Unknown","Unknown",5,3,12778,1528,0.777,3337,69,0.769,0.12
5202,0,47,"M","Graduate","$80K - $120K",6,3,18178,0,0.922,1837,37,0.682,0
4589,0,52,"M","Graduate","$80K - $120K",6,3,11964,800,0.954,4853,85,0.848,0.067
8730,0,44,"M","High School","$80K - $120K",4,2,20882,1420,0.857,2291,40,0.6,0.068
2551,0,50,"F","Graduate","Less than $40K",1,3,1789,1156,0.748,5110,75,0.63,0.646
1128,0,45,"M","Graduate","$60K - $80K",3,1,14593,1504,0.668,3447,72,0.895,0.103
3329,1,43,"M","Graduate","$120K +",2,4,13883,783,0.749,1871,32,0.684,0.056
5429,0,46,"F","High School","Less than $40K",2,2,6218,2517,0.716,7689,84,0.68,0.405
7631,1,38,"F","High School","Less than $40K",2,3,2920,2426,0.983,2750,41,0.367,0.831
7417,0,37,"F","Unknown","Less than $40K",6,5,2152,1682,1.051,4126,71,0.972,0.782
6151,1,54,"F","High School","Unknown",3,3,6094,0,1.129,909,14,0.273,0
733,0,45,"F","Graduate","Less than $40K",6,6,2803,0,0.565,3347,71,0.732,0
9521,0,42,"F","Unknown","Less than $40K",2,3,2515,1453,0.649,4025,74,0.805,0.578
5441,0,31,"F","High School","Less than $40K",4,2,3273,2517,1.465,2726,57,0.727,0.769
7189,0,48,"F","Unknown","Less than $40K",2,1,3329,0,0.814,14893,98,0.815,0
4466,0,33,"M","High School","$60K - $80K",4,2,2400,0,1.064,2677,70,0.892,0
7576,0,51,"F","Doctorate","$40K - $60K",3,2,2637,1009,0.574,4525,83,0.729,0.383
5646,0,39,"F","Graduate","$40K - $60K",4,1,3649,929,0.633,3964,77,0.75,0.255
9595,0,39,"M","Uneducated","$80K - $120K",6,2,16040,1220,0.862,1923,49,0.4,0.076
